id,channel_id,episode_id,starting_time,end_time
3954,10,2894,2023-05-16 00:00:00,2023-05-16 02:00:00
3955,10,2825,2023-05-16 02:00:00,2023-05-16 04:00:00
3956,10,1430,2023-05-16 04:00:00,2023-05-16 05:00:00
3957,10,1162,2023-05-16 05:00:00,2023-05-16 05:30:00
3958,10,688,2023-05-16 05:30:00,2023-05-16 06:00:00
3959,10,3359,2023-05-16 06:00:00,2023-05-16 06:30:00
3960,10,1497,2023-05-16 06:30:00,2023-05-16 08:30:00
3961,10,3706,2023-05-16 08:30:00,2023-05-16 09:30:00
3962,10,1561,2023-05-16 09:30:00,2023-05-16 10:00:00
3963,10,3586,2023-05-16 10:00:00,2023-05-16 11:00:00
3964,10,3561,2023-05-16 11:00:00,2023-05-16 12:00:00
3965,10,1700,2023-05-16 12:00:00,2023-05-16 12:30:00
3966,10,1951,2023-05-16 12:30:00,2023-05-16 13:30:00
3967,10,831,2023-05-16 13:30:00,2023-05-16 14:00:00
3968,10,2708,2023-05-16 14:00:00,2023-05-16 15:00:00
3969,10,1901,2023-05-16 15:00:00,2023-05-16 17:00:00
3970,10,3566,2023-05-16 17:00:00,2023-05-16 18:00:00
3971,10,3396,2023-05-16 18:00:00,2023-05-16 19:00:00
3972,10,4273,2023-05-16 19:00:00,2023-05-16 19:30:00
3973,10,3388,2023-05-16 19:30:00,2023-05-16 20:30:00
3974,10,4008,2023-05-16 20:30:00,2023-05-16 21:00:00
3975,10,2291,2023-05-16 21:00:00,2023-05-16 22:00:00
3976,10,3082,2023-05-16 22:00:00,2023-05-16 22:30:00
3977,11,1886,2023-05-16 00:00:00,2023-05-16 00:30:00
3978,11,3920,2023-05-16 00:30:00,2023-05-16 01:00:00
3979,11,2255,2023-05-16 01:00:00,2023-05-16 02:00:00
3980,11,3737,2023-05-16 02:00:00,2023-05-16 03:00:00
3981,11,3865,2023-05-16 03:00:00,2023-05-16 03:30:00
3982,11,2349,2023-05-16 03:30:00,2023-05-16 05:30:00
3983,11,3476,2023-05-16 05:30:00,2023-05-16 06:00:00
3984,11,3933,2023-05-16 06:00:00,2023-05-16 08:00:00
3985,11,3807,2023-05-16 08:00:00,2023-05-16 09:00:00
3986,11,182,2023-05-16 09:00:00,2023-05-16 09:30:00
3987,11,3563,2023-05-16 09:30:00,2023-05-16 10:30:00
3988,11,2833,2023-05-16 10:30:00,2023-05-16 11:00:00
3989,11,2589,2023-05-16 11:00:00,2023-05-16 11:30:00
3990,11,1934,2023-05-16 11:30:00,2023-05-16 13:30:00
3991,11,3247,2023-05-16 13:30:00,2023-05-16 14:30:00
3992,11,2208,2023-05-16 14:30:00,2023-05-16 15:00:00
3993,11,3298,2023-05-16 15:00:00,2023-05-16 17:00:00
3994,11,3631,2023-05-16 17:00:00,2023-05-16 17:30:00
3995,11,526,2023-05-16 17:30:00,2023-05-16 18:00:00
3996,11,4050,2023-05-16 18:00:00,2023-05-16 19:00:00
3997,11,2240,2023-05-16 19:00:00,2023-05-16 20:00:00
3998,11,112,2023-05-16 20:00:00,2023-05-16 21:00:00
3999,11,4121,2023-05-16 21:00:00,2023-05-16 21:30:00
4000,11,883,2023-05-16 21:30:00,2023-05-16 22:30:00
4001,11,3430,2023-05-16 22:30:00,2023-05-16 23:30:00
4002,12,2829,2023-05-16 00:00:00,2023-05-16 00:30:00
4003,12,2755,2023-05-16 00:30:00,2023-05-16 02:30:00
4004,12,2971,2023-05-16 02:30:00,2023-05-16 03:30:00
4005,12,138,2023-05-16 03:30:00,2023-05-16 05:30:00
4006,12,3929,2023-05-16 05:30:00,2023-05-16 07:30:00
4007,12,189,2023-05-16 07:30:00,2023-05-16 08:30:00
4008,12,854,2023-05-16 08:30:00,2023-05-16 09:00:00
4009,12,2514,2023-05-16 09:00:00,2023-05-16 10:00:00
4010,12,143,2023-05-16 10:00:00,2023-05-16 12:00:00
4011,12,453,2023-05-16 12:00:00,2023-05-16 14:00:00
4012,12,1342,2023-05-16 14:00:00,2023-05-16 16:00:00
4013,12,3780,2023-05-16 16:00:00,2023-05-16 17:00:00
4014,12,1432,2023-05-16 17:00:00,2023-05-16 17:30:00
4015,12,2654,2023-05-16 17:30:00,2023-05-16 19:30:00
4016,12,3666,2023-05-16 19:30:00,2023-05-16 20:00:00
4017,12,836,2023-05-16 20:00:00,2023-05-16 20:30:00
4018,12,3915,2023-05-16 20:30:00,2023-05-16 21:00:00
4019,12,2377,2023-05-16 21:00:00,2023-05-16 21:30:00
4020,12,2625,2023-05-16 21:30:00,2023-05-16 23:30:00
4021,1,2401,2023-05-17 00:00:00,2023-05-17 02:00:00
4022,1,3303,2023-05-17 02:00:00,2023-05-17 04:00:00
4023,1,295,2023-05-17 04:00:00,2023-05-17 05:00:00
4024,1,1225,2023-05-17 05:00:00,2023-05-17 06:00:00
4025,1,3610,2023-05-17 06:00:00,2023-05-17 08:00:00
4026,1,3024,2023-05-17 08:00:00,2023-05-17 08:30:00
4027,1,1286,2023-05-17 08:30:00,2023-05-17 10:30:00
4028,1,680,2023-05-17 10:30:00,2023-05-17 11:00:00
4029,1,1552,2023-05-17 11:00:00,2023-05-17 11:30:00
4030,1,2886,2023-05-17 11:30:00,2023-05-17 12:30:00
4031,1,1842,2023-05-17 12:30:00,2023-05-17 14:30:00
4032,1,377,2023-05-17 14:30:00,2023-05-17 16:30:00
4033,1,976,2023-05-17 16:30:00,2023-05-17 18:30:00
4034,1,1285,2023-05-17 18:30:00,2023-05-17 20:30:00
4035,1,1711,2023-05-17 20:30:00,2023-05-17 22:30:00
4036,2,1206,2023-05-17 00:00:00,2023-05-17 02:00:00
4037,2,1730,2023-05-17 02:00:00,2023-05-17 04:00:00
4038,2,1167,2023-05-17 04:00:00,2023-05-17 04:30:00
4039,2,3325,2023-05-17 04:30:00,2023-05-17 06:30:00
4040,2,1628,2023-05-17 06:30:00,2023-05-17 07:30:00
4041,2,2840,2023-05-17 07:30:00,2023-05-17 08:30:00
4042,2,2411,2023-05-17 08:30:00,2023-05-17 09:00:00
4043,2,2996,2023-05-17 09:00:00,2023-05-17 11:00:00
4044,2,3102,2023-05-17 11:00:00,2023-05-17 13:00:00
4045,2,1613,2023-05-17 13:00:00,2023-05-17 14:00:00
4046,2,285,2023-05-17 14:00:00,2023-05-17 16:00:00
4047,2,2309,2023-05-17 16:00:00,2023-05-17 18:00:00
4048,2,4081,2023-05-17 18:00:00,2023-05-17 18:30:00
4049,2,2453,2023-05-17 18:30:00,2023-05-17 19:30:00
4050,2,414,2023-05-17 19:30:00,2023-05-17 20:30:00
4051,2,3332,2023-05-17 20:30:00,2023-05-17 21:00:00
4052,2,2003,2023-05-17 21:00:00,2023-05-17 21:30:00
4053,2,4003,2023-05-17 21:30:00,2023-05-17 23:30:00
4054,3,1370,2023-05-17 00:00:00,2023-05-17 01:00:00
4055,3,1459,2023-05-17 01:00:00,2023-05-17 01:30:00
4056,3,355,2023-05-17 01:30:00,2023-05-17 02:30:00
4057,3,2538,2023-05-17 02:30:00,2023-05-17 03:30:00
4058,3,352,2023-05-17 03:30:00,2023-05-17 04:30:00
4059,3,1575,2023-05-17 04:30:00,2023-05-17 05:00:00
4060,3,2564,2023-05-17 05:00:00,2023-05-17 07:00:00
4061,3,1250,2023-05-17 07:00:00,2023-05-17 08:00:00
4062,3,785,2023-05-17 08:00:00,2023-05-17 09:00:00
4063,3,704,2023-05-17 09:00:00,2023-05-17 09:30:00
4064,3,1847,2023-05-17 09:30:00,2023-05-17 11:30:00
4065,3,118,2023-05-17 11:30:00,2023-05-17 13:30:00
4066,3,2430,2023-05-17 13:30:00,2023-05-17 14:00:00
4067,3,2316,2023-05-17 14:00:00,2023-05-17 16:00:00
4068,3,998,2023-05-17 16:00:00,2023-05-17 16:30:00
4069,3,2976,2023-05-17 16:30:00,2023-05-17 17:30:00
4070,3,3623,2023-05-17 17:30:00,2023-05-17 18:00:00
4071,3,659,2023-05-17 18:00:00,2023-05-17 20:00:00
4072,3,604,2023-05-17 20:00:00,2023-05-17 21:00:00
4073,3,4128,2023-05-17 21:00:00,2023-05-17 21:30:00
4074,3,3900,2023-05-17 21:30:00,2023-05-17 22:00:00
4075,3,2976,2023-05-17 22:00:00,2023-05-17 23:00:00
4076,4,1395,2023-05-17 00:00:00,2023-05-17 00:30:00
4077,4,914,2023-05-17 00:30:00,2023-05-17 01:00:00
4078,4,895,2023-05-17 01:00:00,2023-05-17 02:00:00
4079,4,1458,2023-05-17 02:00:00,2023-05-17 02:30:00
4080,4,1603,2023-05-17 02:30:00,2023-05-17 03:30:00
4081,4,1711,2023-05-17 03:30:00,2023-05-17 05:30:00
4082,4,716,2023-05-17 05:30:00,2023-05-17 06:00:00
4083,4,1032,2023-05-17 06:00:00,2023-05-17 08:00:00
4084,4,2495,2023-05-17 08:00:00,2023-05-17 08:30:00
4085,4,989,2023-05-17 08:30:00,2023-05-17 09:30:00
4086,4,1893,2023-05-17 09:30:00,2023-05-17 10:00:00
4087,4,3700,2023-05-17 10:00:00,2023-05-17 11:00:00
4088,4,2575,2023-05-17 11:00:00,2023-05-17 13:00:00
4089,4,2484,2023-05-17 13:00:00,2023-05-17 14:00:00
4090,4,1434,2023-05-17 14:00:00,2023-05-17 14:30:00
4091,4,3665,2023-05-17 14:30:00,2023-05-17 15:00:00
4092,4,3354,2023-05-17 15:00:00,2023-05-17 15:30:00
4093,4,2360,2023-05-17 15:30:00,2023-05-17 16:00:00
4094,4,2040,2023-05-17 16:00:00,2023-05-17 16:30:00
4095,4,3558,2023-05-17 16:30:00,2023-05-17 17:30:00
4096,4,1315,2023-05-17 17:30:00,2023-05-17 18:30:00
4097,4,2970,2023-05-17 18:30:00,2023-05-17 19:30:00
4098,4,3497,2023-05-17 19:30:00,2023-05-17 20:30:00
4099,4,552,2023-05-17 20:30:00,2023-05-17 21:00:00
4100,4,3731,2023-05-17 21:00:00,2023-05-17 22:00:00
4101,4,3235,2023-05-17 22:00:00,2023-05-17 23:00:00
4102,5,3122,2023-05-17 00:00:00,2023-05-17 00:30:00
4103,5,4069,2023-05-17 00:30:00,2023-05-17 01:30:00
4104,5,359,2023-05-17 01:30:00,2023-05-17 02:30:00
4105,5,1463,2023-05-17 02:30:00,2023-05-17 04:30:00
4106,5,2165,2023-05-17 04:30:00,2023-05-17 05:30:00
4107,5,3481,2023-05-17 05:30:00,2023-05-17 06:00:00
4108,5,273,2023-05-17 06:00:00,2023-05-17 08:00:00
4109,5,2698,2023-05-17 08:00:00,2023-05-17 08:30:00
4110,5,26,2023-05-17 08:30:00,2023-05-17 10:30:00
4111,5,371,2023-05-17 10:30:00,2023-05-17 12:30:00
4112,5,242,2023-05-17 12:30:00,2023-05-17 13:00:00
4113,5,3333,2023-05-17 13:00:00,2023-05-17 13:30:00
4114,5,4015,2023-05-17 13:30:00,2023-05-17 15:30:00
4115,5,3434,2023-05-17 15:30:00,2023-05-17 17:30:00
4116,5,2143,2023-05-17 17:30:00,2023-05-17 18:30:00
4117,5,4010,2023-05-17 18:30:00,2023-05-17 19:00:00
4118,5,1201,2023-05-17 19:00:00,2023-05-17 19:30:00
4119,5,3103,2023-05-17 19:30:00,2023-05-17 20:30:00
4120,5,1482,2023-05-17 20:30:00,2023-05-17 21:30:00
4121,5,652,2023-05-17 21:30:00,2023-05-17 23:30:00
4122,6,328,2023-05-17 00:00:00,2023-05-17 00:30:00
4123,6,917,2023-05-17 00:30:00,2023-05-17 01:00:00
4124,6,1245,2023-05-17 01:00:00,2023-05-17 02:00:00
4125,6,2595,2023-05-17 02:00:00,2023-05-17 04:00:00
4126,6,1926,2023-05-17 04:00:00,2023-05-17 06:00:00
4127,6,1768,2023-05-17 06:00:00,2023-05-17 07:00:00
4128,6,1749,2023-05-17 07:00:00,2023-05-17 07:30:00
4129,6,259,2023-05-17 07:30:00,2023-05-17 09:30:00
4130,6,3628,2023-05-17 09:30:00,2023-05-17 10:00:00
4131,6,2548,2023-05-17 10:00:00,2023-05-17 11:00:00
4132,6,2884,2023-05-17 11:00:00,2023-05-17 12:00:00
4133,6,2168,2023-05-17 12:00:00,2023-05-17 13:00:00
4134,6,1238,2023-05-17 13:00:00,2023-05-17 14:00:00
4135,6,809,2023-05-17 14:00:00,2023-05-17 14:30:00
4136,6,2374,2023-05-17 14:30:00,2023-05-17 15:00:00
4137,6,1181,2023-05-17 15:00:00,2023-05-17 17:00:00
4138,6,16,2023-05-17 17:00:00,2023-05-17 19:00:00
4139,6,3129,2023-05-17 19:00:00,2023-05-17 19:30:00
4140,6,4119,2023-05-17 19:30:00,2023-05-17 20:00:00
4141,6,971,2023-05-17 20:00:00,2023-05-17 22:00:00
4142,6,2086,2023-05-17 22:00:00,2023-05-17 22:30:00
4143,7,3764,2023-05-17 00:00:00,2023-05-17 01:00:00
4144,7,4060,2023-05-17 01:00:00,2023-05-17 02:00:00
4145,7,4036,2023-05-17 02:00:00,2023-05-17 03:00:00
4146,7,101,2023-05-17 03:00:00,2023-05-17 04:00:00
4147,7,833,2023-05-17 04:00:00,2023-05-17 04:30:00
4148,7,4225,2023-05-17 04:30:00,2023-05-17 05:30:00
4149,7,2766,2023-05-17 05:30:00,2023-05-17 06:00:00
4150,7,2532,2023-05-17 06:00:00,2023-05-17 07:00:00
4151,7,296,2023-05-17 07:00:00,2023-05-17 08:00:00
4152,7,3347,2023-05-17 08:00:00,2023-05-17 10:00:00
4153,7,3074,2023-05-17 10:00:00,2023-05-17 11:00:00
4154,7,1872,2023-05-17 11:00:00,2023-05-17 13:00:00
4155,7,577,2023-05-17 13:00:00,2023-05-17 15:00:00
4156,7,191,2023-05-17 15:00:00,2023-05-17 16:00:00
4157,7,630,2023-05-17 16:00:00,2023-05-17 16:30:00
4158,7,2925,2023-05-17 16:30:00,2023-05-17 17:00:00
4159,7,848,2023-05-17 17:00:00,2023-05-17 17:30:00
4160,7,4012,2023-05-17 17:30:00,2023-05-17 19:30:00
4161,7,2995,2023-05-17 19:30:00,2023-05-17 21:30:00
4162,7,1375,2023-05-17 21:30:00,2023-05-17 22:30:00
4163,7,4077,2023-05-17 22:30:00,2023-05-17 23:00:00
4164,8,1911,2023-05-17 00:00:00,2023-05-17 02:00:00
4165,8,1625,2023-05-17 02:00:00,2023-05-17 03:00:00
4166,8,3511,2023-05-17 03:00:00,2023-05-17 03:30:00
4167,8,2037,2023-05-17 03:30:00,2023-05-17 04:00:00
4168,8,3450,2023-05-17 04:00:00,2023-05-17 06:00:00
4169,8,1569,2023-05-17 06:00:00,2023-05-17 06:30:00
4170,8,995,2023-05-17 06:30:00,2023-05-17 07:30:00
4171,8,476,2023-05-17 07:30:00,2023-05-17 08:30:00
4172,8,1071,2023-05-17 08:30:00,2023-05-17 09:00:00
4173,8,4164,2023-05-17 09:00:00,2023-05-17 11:00:00
4174,8,1105,2023-05-17 11:00:00,2023-05-17 11:30:00
4175,8,1714,2023-05-17 11:30:00,2023-05-17 13:30:00
4176,8,3578,2023-05-17 13:30:00,2023-05-17 14:30:00
4177,8,2040,2023-05-17 14:30:00,2023-05-17 15:00:00
4178,8,3638,2023-05-17 15:00:00,2023-05-17 15:30:00
4179,8,1087,2023-05-17 15:30:00,2023-05-17 16:00:00
4180,8,3239,2023-05-17 16:00:00,2023-05-17 17:00:00
4181,8,1714,2023-05-17 17:00:00,2023-05-17 19:00:00
4182,8,1283,2023-05-17 19:00:00,2023-05-17 21:00:00
4183,8,2828,2023-05-17 21:00:00,2023-05-17 21:30:00
4184,8,2795,2023-05-17 21:30:00,2023-05-17 23:30:00
4185,9,4284,2023-05-17 00:00:00,2023-05-17 02:00:00
4186,9,3096,2023-05-17 02:00:00,2023-05-17 04:00:00
4187,9,1719,2023-05-17 04:00:00,2023-05-17 06:00:00
4188,9,3819,2023-05-17 06:00:00,2023-05-17 06:30:00
4189,9,500,2023-05-17 06:30:00,2023-05-17 08:30:00
4190,9,619,2023-05-17 08:30:00,2023-05-17 09:30:00
4191,9,2117,2023-05-17 09:30:00,2023-05-17 10:30:00
4192,9,2897,2023-05-17 10:30:00,2023-05-17 11:00:00
4193,9,2931,2023-05-17 11:00:00,2023-05-17 11:30:00
4194,9,1691,2023-05-17 11:30:00,2023-05-17 13:30:00
4195,9,3846,2023-05-17 13:30:00,2023-05-17 14:00:00
4196,9,2182,2023-05-17 14:00:00,2023-05-17 16:00:00
4197,9,3377,2023-05-17 16:00:00,2023-05-17 17:00:00
4198,9,3474,2023-05-17 17:00:00,2023-05-17 17:30:00
4199,9,729,2023-05-17 17:30:00,2023-05-17 18:00:00
4200,9,4177,2023-05-17 18:00:00,2023-05-17 18:30:00
4201,9,502,2023-05-17 18:30:00,2023-05-17 20:30:00
4202,9,4280,2023-05-17 20:30:00,2023-05-17 21:30:00
4203,9,2479,2023-05-17 21:30:00,2023-05-17 22:30:00
4204,9,4214,2023-05-17 22:30:00,2023-05-17 23:30:00
4205,10,713,2023-05-17 00:00:00,2023-05-17 00:30:00
4206,10,1167,2023-05-17 00:30:00,2023-05-17 01:00:00
4207,10,4245,2023-05-17 01:00:00,2023-05-17 01:30:00
4208,10,157,2023-05-17 01:30:00,2023-05-17 03:30:00
4209,10,560,2023-05-17 03:30:00,2023-05-17 04:30:00
4210,10,1242,2023-05-17 04:30:00,2023-05-17 05:30:00
4211,10,609,2023-05-17 05:30:00,2023-05-17 06:00:00
4212,10,2727,2023-05-17 06:00:00,2023-05-17 06:30:00
4213,10,1556,2023-05-17 06:30:00,2023-05-17 07:00:00
4214,10,2429,2023-05-17 07:00:00,2023-05-17 07:30:00
4215,10,3162,2023-05-17 07:30:00,2023-05-17 08:30:00
4216,10,3014,2023-05-17 08:30:00,2023-05-17 10:30:00
4217,10,1069,2023-05-17 10:30:00,2023-05-17 11:00:00
4218,10,1258,2023-05-17 11:00:00,2023-05-17 12:00:00
4219,10,1586,2023-05-17 12:00:00,2023-05-17 13:00:00
4220,10,2327,2023-05-17 13:00:00,2023-05-17 13:30:00
4221,10,2793,2023-05-17 13:30:00,2023-05-17 15:30:00
4222,10,3727,2023-05-17 15:30:00,2023-05-17 16:30:00
4223,10,1373,2023-05-17 16:30:00,2023-05-17 17:30:00
4224,10,3634,2023-05-17 17:30:00,2023-05-17 18:00:00
4225,10,2274,2023-05-17 18:00:00,2023-05-17 20:00:00
4226,10,1215,2023-05-17 20:00:00,2023-05-17 20:30:00
4227,10,683,2023-05-17 20:30:00,2023-05-17 21:00:00
4228,10,695,2023-05-17 21:00:00,2023-05-17 21:30:00
4229,10,3823,2023-05-17 21:30:00,2023-05-17 22:00:00
4230,10,3200,2023-05-17 22:00:00,2023-05-17 23:00:00
4231,10,3670,2023-05-17 23:00:00,2023-05-17 23:30:00
4232,11,1751,2023-05-17 00:00:00,2023-05-17 00:30:00
4233,11,979,2023-05-17 00:30:00,2023-05-17 02:30:00
4234,11,285,2023-05-17 02:30:00,2023-05-17 04:30:00
4235,11,1519,2023-05-17 04:30:00,2023-05-17 06:30:00
4236,11,227,2023-05-17 06:30:00,2023-05-17 08:30:00
4237,11,3688,2023-05-17 08:30:00,2023-05-17 09:00:00
4238,11,1041,2023-05-17 09:00:00,2023-05-17 10:00:00
4239,11,135,2023-05-17 10:00:00,2023-05-17 12:00:00
4240,11,3958,2023-05-17 12:00:00,2023-05-17 14:00:00
4241,11,1711,2023-05-17 14:00:00,2023-05-17 16:00:00
4242,11,1600,2023-05-17 16:00:00,2023-05-17 18:00:00
4243,11,2922,2023-05-17 18:00:00,2023-05-17 18:30:00
4244,11,3969,2023-05-17 18:30:00,2023-05-17 20:30:00
4245,11,1038,2023-05-17 20:30:00,2023-05-17 21:30:00
4246,11,3887,2023-05-17 21:30:00,2023-05-17 22:00:00
4247,11,894,2023-05-17 22:00:00,2023-05-17 23:00:00
4248,11,2338,2023-05-17 23:00:00,2023-05-17 23:30:00
4249,12,1143,2023-05-17 00:00:00,2023-05-17 01:00:00
4250,12,4117,2023-05-17 01:00:00,2023-05-17 01:30:00
4251,12,2795,2023-05-17 01:30:00,2023-05-17 03:30:00
4252,12,918,2023-05-17 03:30:00,2023-05-17 04:30:00
4253,12,3766,2023-05-17 04:30:00,2023-05-17 05:30:00
4254,12,1334,2023-05-17 05:30:00,2023-05-17 06:30:00
4255,12,2730,2023-05-17 06:30:00,2023-05-17 07:00:00
4256,12,2999,2023-05-17 07:00:00,2023-05-17 09:00:00
4257,12,3521,2023-05-17 09:00:00,2023-05-17 09:30:00
4258,12,2001,2023-05-17 09:30:00,2023-05-17 10:00:00
4259,12,3714,2023-05-17 10:00:00,2023-05-17 10:30:00
4260,12,3160,2023-05-17 10:30:00,2023-05-17 11:00:00
4261,12,2687,2023-05-17 11:00:00,2023-05-17 13:00:00
4262,12,267,2023-05-17 13:00:00,2023-05-17 15:00:00
4263,12,2651,2023-05-17 15:00:00,2023-05-17 17:00:00
4264,12,902,2023-05-17 17:00:00,2023-05-17 18:00:00
4265,12,1602,2023-05-17 18:00:00,2023-05-17 19:00:00
4266,12,2719,2023-05-17 19:00:00,2023-05-17 20:00:00
4267,12,169,2023-05-17 20:00:00,2023-05-17 20:30:00
4268,12,1989,2023-05-17 20:30:00,2023-05-17 21:30:00
4269,12,4091,2023-05-17 21:30:00,2023-05-17 22:00:00
4270,12,3751,2023-05-17 22:00:00,2023-05-17 23:00:00
4271,12,2153,2023-05-17 23:00:00,2023-05-17 23:30:00
4272,1,797,2023-05-18 00:00:00,2023-05-18 01:00:00
4273,1,2587,2023-05-18 01:00:00,2023-05-18 01:30:00
4274,1,129,2023-05-18 01:30:00,2023-05-18 02:30:00
4275,1,3743,2023-05-18 02:30:00,2023-05-18 03:30:00
4276,1,2575,2023-05-18 03:30:00,2023-05-18 05:30:00
4277,1,1333,2023-05-18 05:30:00,2023-05-18 06:30:00
4278,1,100,2023-05-18 06:30:00,2023-05-18 07:30:00
4279,1,1552,2023-05-18 07:30:00,2023-05-18 08:00:00
4280,1,3335,2023-05-18 08:00:00,2023-05-18 08:30:00
4281,1,3603,2023-05-18 08:30:00,2023-05-18 09:00:00
4282,1,3253,2023-05-18 09:00:00,2023-05-18 10:00:00
4283,1,2753,2023-05-18 10:00:00,2023-05-18 12:00:00
4284,1,3541,2023-05-18 12:00:00,2023-05-18 12:30:00
4285,1,26,2023-05-18 12:30:00,2023-05-18 14:30:00
4286,1,2867,2023-05-18 14:30:00,2023-05-18 15:00:00
4287,1,3255,2023-05-18 15:00:00,2023-05-18 16:00:00
4288,1,2749,2023-05-18 16:00:00,2023-05-18 18:00:00
4289,1,2542,2023-05-18 18:00:00,2023-05-18 20:00:00
4290,1,3868,2023-05-18 20:00:00,2023-05-18 20:30:00
4291,1,2837,2023-05-18 20:30:00,2023-05-18 21:30:00
4292,1,1165,2023-05-18 21:30:00,2023-05-18 22:00:00
4293,2,2223,2023-05-18 00:00:00,2023-05-18 02:00:00
4294,2,1421,2023-05-18 02:00:00,2023-05-18 03:00:00
4295,2,2202,2023-05-18 03:00:00,2023-05-18 03:30:00
4296,2,3369,2023-05-18 03:30:00,2023-05-18 04:00:00
4297,2,590,2023-05-18 04:00:00,2023-05-18 06:00:00
4298,2,2469,2023-05-18 06:00:00,2023-05-18 07:00:00
4299,2,678,2023-05-18 07:00:00,2023-05-18 07:30:00
4300,2,988,2023-05-18 07:30:00,2023-05-18 08:30:00
4301,2,729,2023-05-18 08:30:00,2023-05-18 09:00:00
4302,2,4136,2023-05-18 09:00:00,2023-05-18 11:00:00
4303,2,2325,2023-05-18 11:00:00,2023-05-18 11:30:00
4304,2,729,2023-05-18 11:30:00,2023-05-18 12:00:00
4305,2,1878,2023-05-18 12:00:00,2023-05-18 14:00:00
4306,2,2667,2023-05-18 14:00:00,2023-05-18 14:30:00
4307,2,2957,2023-05-18 14:30:00,2023-05-18 15:00:00
4308,2,711,2023-05-18 15:00:00,2023-05-18 15:30:00
4309,2,3351,2023-05-18 15:30:00,2023-05-18 16:00:00
4310,2,2328,2023-05-18 16:00:00,2023-05-18 16:30:00
4311,2,2052,2023-05-18 16:30:00,2023-05-18 17:30:00
4312,2,347,2023-05-18 17:30:00,2023-05-18 18:30:00
4313,2,3089,2023-05-18 18:30:00,2023-05-18 19:00:00
4314,2,794,2023-05-18 19:00:00,2023-05-18 19:30:00
4315,2,2626,2023-05-18 19:30:00,2023-05-18 21:30:00
4316,2,1140,2023-05-18 21:30:00,2023-05-18 22:30:00
4317,2,2585,2023-05-18 22:30:00,2023-05-18 23:00:00
4318,3,3789,2023-05-18 00:00:00,2023-05-18 00:30:00
4319,3,794,2023-05-18 00:30:00,2023-05-18 01:00:00
4320,3,4115,2023-05-18 01:00:00,2023-05-18 01:30:00
4321,3,1220,2023-05-18 01:30:00,2023-05-18 02:00:00
4322,3,888,2023-05-18 02:00:00,2023-05-18 03:00:00
4323,3,411,2023-05-18 03:00:00,2023-05-18 04:00:00
4324,3,1058,2023-05-18 04:00:00,2023-05-18 06:00:00
4325,3,2359,2023-05-18 06:00:00,2023-05-18 06:30:00
4326,3,274,2023-05-18 06:30:00,2023-05-18 08:30:00
4327,3,1011,2023-05-18 08:30:00,2023-05-18 09:00:00
4328,3,2923,2023-05-18 09:00:00,2023-05-18 09:30:00
4329,3,2272,2023-05-18 09:30:00,2023-05-18 11:30:00
4330,3,1370,2023-05-18 11:30:00,2023-05-18 12:30:00
4331,3,3376,2023-05-18 12:30:00,2023-05-18 13:30:00
4332,3,4249,2023-05-18 13:30:00,2023-05-18 14:00:00
4333,3,4032,2023-05-18 14:00:00,2023-05-18 15:00:00
4334,3,1999,2023-05-18 15:00:00,2023-05-18 15:30:00
4335,3,1831,2023-05-18 15:30:00,2023-05-18 16:00:00
4336,3,3400,2023-05-18 16:00:00,2023-05-18 17:00:00
4337,3,98,2023-05-18 17:00:00,2023-05-18 18:00:00
4338,3,1941,2023-05-18 18:00:00,2023-05-18 19:00:00
4339,3,2813,2023-05-18 19:00:00,2023-05-18 19:30:00
4340,3,2747,2023-05-18 19:30:00,2023-05-18 21:30:00
4341,3,3364,2023-05-18 21:30:00,2023-05-18 22:00:00
4342,3,2002,2023-05-18 22:00:00,2023-05-18 22:30:00
4343,3,4306,2023-05-18 22:30:00,2023-05-18 23:00:00
4344,4,3328,2023-05-18 00:00:00,2023-05-18 00:30:00
4345,4,2779,2023-05-18 00:30:00,2023-05-18 01:30:00
4346,4,4192,2023-05-18 01:30:00,2023-05-18 03:30:00
4347,4,1207,2023-05-18 03:30:00,2023-05-18 05:30:00
4348,4,1410,2023-05-18 05:30:00,2023-05-18 06:00:00
4349,4,2810,2023-05-18 06:00:00,2023-05-18 06:30:00
4350,4,1357,2023-05-18 06:30:00,2023-05-18 07:30:00
4351,4,2315,2023-05-18 07:30:00,2023-05-18 09:30:00
4352,4,1360,2023-05-18 09:30:00,2023-05-18 10:30:00
4353,4,906,2023-05-18 10:30:00,2023-05-18 11:00:00
4354,4,3337,2023-05-18 11:00:00,2023-05-18 11:30:00
4355,4,1009,2023-05-18 11:30:00,2023-05-18 12:00:00
4356,4,2029,2023-05-18 12:00:00,2023-05-18 14:00:00
4357,4,933,2023-05-18 14:00:00,2023-05-18 15:00:00
4358,4,2737,2023-05-18 15:00:00,2023-05-18 17:00:00
4359,4,3926,2023-05-18 17:00:00,2023-05-18 19:00:00
4360,4,3144,2023-05-18 19:00:00,2023-05-18 19:30:00
4361,4,4107,2023-05-18 19:30:00,2023-05-18 21:30:00
4362,4,2736,2023-05-18 21:30:00,2023-05-18 23:30:00
4363,5,2788,2023-05-18 00:00:00,2023-05-18 02:00:00
4364,5,770,2023-05-18 02:00:00,2023-05-18 03:00:00
4365,5,2077,2023-05-18 03:00:00,2023-05-18 03:30:00
4366,5,1484,2023-05-18 03:30:00,2023-05-18 04:30:00
